SANT ANTONINO;20220
PLOUVORN;29420
GONNEVILLE LA MALLET;76280
CHAMPAGNE AU MONT D OR;69410
ARITH;73340
SAN LORENZO;20244
PLUGUFFAN;29700
GOUY;76520
CHAPONOST;69630
BEAUFORT;73270
SANTA LUCIA DI MORIANI;20230
PORSPODER;29840
GREGES;76370
CHAZAY D AZERGUES;69380
BILLIEME;73170
SANTA MARIA DI LOTA;20200
LA ROCHE MAURICE;29800
GRUGNY;76690
COGNY;69640
BONVILLARET;73220
SANTA MARIA POGGIO;20221
ROSCANVEL;29570
GUEURES;76730
COISE;69590
BOURG ST MAURICE;73700
SAN NICOLAO;20230
ROSNOEN;29590
HAUCOURT;76440
CONDRIEU;69420
BRISON ST INNOCENT;73100
SANTO PIETRO DI TENDA;20217
ST MEEN;29260
HEUQUEVILLE;76280
DRACE;69220
LA CHAMBRE;73130
SANTA REPARATA DI BALAGNA;20220
ST RENAN;29290
HOUPPEVILLE;76770
FLEURIEU SUR SAONE;69250
LA CHAPELLE;73660
TALASANI;20230
ST THOIS;29520
HOUQUETOT;76110
FONTAINES ST MARTIN;69270
LE CHATELARD;73630
TOMINO;20248
ST VOUGAY;29440
ISNEAUVILLE;76230
GRANDRIS;69870
COHENNOZ;73400
VALLE DI CAMPOLORO;20221
SCRIGNAC;29640
LANDES VIEILLES ET NEUVES;76390
GREZIEU LA VARENNE;69290
LES DESERTS;73230
VESCOVATO;20215
SIBIRIL;29250
LANQUETOT;76210
GREZIEU LE MARCHE;69610
DRUMETTAZ CLARAFOND;73420
VIGNALE;20290
TREGARANTEC;29260
LESTANVILLE;76730
LANTIGNIE;69430
EPIERRE;73220
ZILIA;20214
TREGUENNEC;29720
LIMPIVILLE;76540
LARAJASSE;69590
ESSERTS BLAY;73540
AIGALIERS;30700
TREGUNC;29910
LINDEBEUF;76760
LEGNY;69620
FLUMET;73590
ALZON;30770
LE TREHOU;29450
LES LOGES;76790
LENTILLY;69210
FRONTENEX;73460
LES ANGLES;30133
TREOGAT;29720
LA LONDE;76500
LIMONEST;69760
GERBAIX;73470
ARGILLIERS;30210
TREOUERGAT;29290
ARELAUNE EN SEINE;76940
LISSIEU;69380
GRESY SUR AIX;73100
AUMESSAS;30770
ARBORI;20160
MANNEVILLE ES PLAINS;76460
LONGESSAIGNE;69770
JARRIER;73300
BAGARD;30140
AULLENE;20116
MANNEVILLETTE;76290
DEUX GROSNES;69860
LANDRY;73210
BEAUCAIRE;30300
AZZANA;20121
MAROMME;76150
MONTMELAS ST SORLIN;69640
LESCHERAINES;73340
BLAUZAC;30700
BALOGNA;20160
MARQUES;76390
MONTROMANT;69610
LOISIEUX;73170
BOISSET ET GAUJAC;30140
BASTELICACCIA;20129
MESNIL FOLLEMPRISE;76660
MONTROTTIER;69770
LA PLAGNE TARENTAISE;73210
BOURDIC;30190
BONIFACIO;20169
LE MESNIL REAUME;76260
POMEYS;69590
LA PLAGNE TARENTAISE;73210
BRANOUX LES TAILLADES;30110
CAMPO;20142
MEULERS;76510
POMMIERS;69480
PORTE DE SAVOIE;73800
BROUZET LES ALES;30580
CARBINI;20170
MILLEBOSC;76260
VINDRY SUR TURDINE;69490
MONTENDRY;73390
CABRIERES;30210
COGGIA;20160
MONCHY SUR EU;76260
QUINCIEUX;69650
MONTSAPEY;73220
LE CAILAR;30740
FIGARI;20114
MONTIGNY;76380
RANCHAL;69470
NOTRE DAME DE BELLECOMBE;73590
CAISSARGUES;30132
FOCE;20100
MONTVILLE;76710
REGNIE DURETTE;69430
LA LECHERE;73260
CANAULES ET ARGENTIERES;30350
GRANACE;20100
MORGNY LA POMMERAYE;76750
RONNO;69550
NOTRE DAME DU CRUET;73130
CANNES ET CLAIRAN;30260
GUITERA LES BAINS;20153
MORTEMER;76270
SAVIGNY;69210
PEISEY NANCROIX;73210
LA CAPELLE ET MASMOLENE;30700
MONACIA D AULLENE;20171
MUCHEDENT;76590
SOUCIEU EN JARREST;69510
LE PONT DE BEAUVOISIN;73330
CASTELNAU VALENCE;30190
MURZO;20160
LA NEUVILLE CHANT D OISEL;76520
BEAUVALLON;69700
PUYGROS;73190
CENDRAS;30480
OLMICCIA;20112
NOTRE DAME DE BLIQUETUIT;76940
ST GENIS LES OLLIERES;69290
LA RAVOIRE;73490
COLLIAS;30210
OSANI;20147
OSMOY ST VALERY;76660
ST JEAN LA BUSSIERE;69550
ROCHEFORT;73240
COMBAS;30250
OTA;20150
PISSY POVILLE;76360
ST JUST D AVRAY;69870
ST ALBAN DE MONTBEL;73610
CORNILLON;30630
QUASQUARA;20142
POMMEREUX;76440
ST LAURENT D AGNY;69440
ST CHRISTOPHE;73360
GENOLHAC;30450
ROSAZIA;20121
PONTS ET MARAIS;76260
ST MARCEL L ECLAIRE;69170
ST COLOMBAN DES VILLARDS;73130
LA GRAND COMBE;30110
SALICE;20121
QUEVILLON;76840
CHABANIERE;69440
STE FOY TARENTAISE;73640
LE GRAU DU ROI;30240
SAMPOLO;20134
QUINCAMPOIX;76230
ST ROMAIN EN GAL;69560
ST GENIX LES VILLAGES;73240
ISSIRAC;30760
SARROLA CARCOPINO;20167
RAFFETOT;76210
TARARE;69170
ST GEORGES D HURTIERES;73220
LAUDUN L ARDOISE;30290
SOLLACARO;20140
RAINFREVILLE;76730
THEIZE;69620
STE HELENE SUR ISERE;73460
LIOUC;30260
SOTTA;20146
RETONVAL;76340
THIZY LES BOURGS;69240
ST JEAN DE LA PORTE;73250
LOGRIAN FLORIAN;30610
TAVACO;20167
REUVILLE;76560
THIZY LES BOURGS;69240
ST LEGER;73220
LE MARTINET;30960
TAVERA;20163
ROGERVILLE;76700
LA TOUR DE SALVAGNY;69890
ST MARCEL;73600
MARUEJOLS LES GARDON;30350
VALLE DI MEZZANA;20167
ROLLEVILLE;76133
TREVES;69420
ST OURS;73410
MEYNES;30840
ZICAVO;20132
RONCHEROLLES EN BRAY;76440
VAUGNERAY;69670
ST PANCRACE;73300
MOLIERES SUR CEZE;30410
ZONZA;20144
ROUEN;76100
VAUX EN BEAUJOLAIS;69460
ST PAUL;73170
MONTAREN ET ST MEDIERS;30700
ZOZA;20112
SAHURS;76113
VERNAISON;69390
ST PIERRE D ALBIGNY;73250
MONTEILS;30360
ALBERTACCE;20224
STE ADRESSE;76310
VOURLES;69390
ST PIERRE D ENTREMONT;73670
MONTFRIN;30490
ALERIA;20270
ST ANTOINE LA FORET;76170
COMMUNAY;69360
SERRIERES EN CHAUTAGNE;73310
MOUSSAC;30190
ANTISANTI;20270
ST AUBIN CELLOVILLE;76520
DECINES CHARPIEU;69150
VAL CENIS;73480
NERS;30360
BARBAGGIO;20253
ST AUBIN EPINAY;76160
MONTANAY;69250
VAL CENIS;73500
POMMIERS;30120
BELGODERE;20226
ST AUBIN SUR MER;76740
PUSIGNAN;69330
VAL CENIS;73500
PUJAUT;30131
BIGUGLIA;20620
ST CLAIR SUR LES MONTS;76190
ST BONNET DE MURE;69720
THOIRY;73230
QUISSAC;30260
BIGUGLIA;20620
ST DENIS D ACLON;76860
TERNAY;69360
LA THUILE;73190
ROCHEFORT DU GARD;30650
BRANDO;20222
ST DENIS LE THIBOULT;76116
COLOMBIER SAUGNIEU;69124
VENTHON;73200
ROQUEDUR;30440
CANALE DI VERDE;20230
ST GILLES DE CRETOT;76490
ACHEY;70180
LE VERNEIL;73110
ROQUEMAURE;30150
CANARI;20217
ST HELLIER;76680
AILLONCOURT;70300
VILLARD SUR DORON;73270
ST CHAPTES;30190
CASALTA;20215
ST LEGER AUX BOIS;76340
AMONCOURT;70170
VILLAREMBERT;73300
ST CHRISTOL DE RODIERES;30760
CASTIRLA;20236
ST LEGER DU BOURG DENIS;76160
AMONT ET EFFRENEY;70310
VOGLANS;73420
ST FELIX DE PALLIERES;30140
CHIATRA;20230
ST LEONARD;76400
ANDELARROT;70000
ABONDANCE;74360
ST GENIES DE COMOLAS;30150
FAVALELLO;20212
ST MARTIN DU MANOIR;76290
ANDORNAY;70200
ANNECY;74960
ST GERVASY;30320
FELICETO;20225
PETIT CAUX;76630
ATHESANS ETROITEFONTAINE;70110
ANNECY;74960
ST HILAIRE D OZILHAN;30210
FURIANI;20600
PETIT CAUX;76630
AUTHOISON;70190
ARMOY;74200
ST JEAN DE CEYRARGUES;30360
ISOLACCIO DI FIUMORBO;20243
ST MARTIN LE GAILLARD;76260
AUTREY LES GRAY;70100
ARTHAZ PONT NOTRE DAME;74380
ST JEAN DE VALERISCLE;30960
LANO;20244
ST MAURICE D ETELAN;76330
AUTREY LE VAY;70110
LA BALME DE SILLINGY;74330
ST JEAN DU PIN;30140
LUMIO;20260
ST NICOLAS DE LA HAIE;76490
BAIGNES;70000
BELLEVAUX;74470
ST JUST ET VACQUIERES;30580
MANSO;20245
ST OUEN SOUS BAILLY;76630
BARGES;70500
BERNEX;74500
ST LAURENT DES ARBRES;30126
MATRA;20270
ST PAER;76480
LA BASSE VAIVRE;70210
LE BIOT;74430
ST MAURICE DE CAZEVIEILLE;30360
MOLTIFAO;20218
ST PIERRE DE MANNEVILLE;76113
BAULAY;70160
BLUFFY;74290
ST NAZAIRE DES GARDIES;30610
MONTEGROSSO;20214
ST PIERRE DES JONQUIERES;76660
BAY;70150
BOEGE;74420
ST SIFFRET;30700
MONTICELLO;20220
ST REMY BOSCROCOURT;76260
BESNANS;70230
BOGEVE;74250
ST VICTOR DE MALCAP;30500
MURACCIOLE;20219
ST ROMAIN DE COLBOSC;76430
BEULOTTE ST LAURENT;70310
BRIZON;74130
SAUMANE;30125
NOVELLA;20226
ST SAUVEUR D EMALLEVILLE;76110
BLONDEFONTAINE;70500
CERNEX;74350
SENECHAS;30450
OCCHIATANA;20226
ST SYLVAIN;76460
BOURBEVELLE;70500
CHAMONIX MONT BLANC;74400
SERVIERS ET LABAUME;30700
OLETTA;20232
ST VAAST DIEPPEDALLE;76450
BRESILLEY;70140
CHAMONIX MONT BLANC;74400
SOUSTELLE;30110
OLMO;20290
ST VIGOR D YMONVILLE;76430
BUFFIGNECOURT;70500
CHAMONIX MONT BLANC;74400
THARAUX;30430
PANCHERACCIA;20251
SASSEVILLE;76450
BUTHIERS;70190
CHARVONNEX;74370
VAL D AIGOUAL;30570
PERELLI;20234
SMERMESNIL;76660
CALMOUTIER;70240
CHATILLON SUR CLUSES;74300
VAL D AIGOUAL;30570
PERO CASEVECCHIE;20230
SORQUAINVILLE;76540
CERRE LES NOROY;70000
CHAVANOD;74650
VALLIGUIERES;30210
PIEDIGRIGGIO;20218
LE THIL RIBERPRE;76440
CHAGEY;70400
CHENEX;74520
LA VERNAREDE;30530
PIETRA DI VERDE;20230
LE TILLEUL;76790
CHAMBORNAY LES BELLEVAUX;70190
CHILLY;74270
VERS PONT DU GARD;30210
PIEVE;20246
TOCQUEVILLE LES MURS;76110
CHAMPLITTE;70600
CHOISY;74330
VESTRIC ET CANDIAC;30600
PIOGGIOLA;20259
TOUFFREVILLE LA CORBELINE;76190
CHANTES;70360
CLARAFOND ARCINE;74270
VEZENOBRES;30360
POGGIO D OLETTA;20232
VARNEVILLE BRETTEVILLE;76890
CHAUX LES PORT;70170
CLARAFOND ARCINE;74270
VIC LE FESQ;30260
POGGIO MARINACCIO;20237
VENESTANVILLE;76730
CHEMILLY;70360
CLUSES;74300
VILLENEUVE LES AVIGNON;30400
POLVEROSO;20229
VERGETOT;76280
CITERS;70300
CORDON;74700
VISSEC;30770
PRATO DI GIOVELLINA;20218
VEULES LES ROSES;76980
CLAIREGOUTTE;70200
CREMPIGNY BONNEGUETE;74150
MONTAGNAC;30350
PRUNO;20213
VIBEUF;76760
COISEVAUX;70400
CUSY;74540
AIGREFEUILLE;31280
ROGLIANO;20247
LA VIEUX RUE;76160
COMBERJON;70000
DEMI QUARTIER;74120
ALBIAC;31460
RUSIO;20244
YPORT;76111
CONFLANDEY;70170
EXCENEVEX;74140
ARBAS;31160
RUTALI;20239
YPREVILLE BIVILLE;76540
CONFRACOURT;70120
FEIGERES;74160
AULON;31420
SILVARECCIO;20215
ACHERES LA FORET;77760
CORNOT;70120
FETERNES;74500
AVIGNONET LAURAGAIS;31290
SISCO;20233
ANDREZEL;77390
DAMPIERRE SUR LINOTTE;70230
GIEZ;74210
BACHAS;31420
SORBO OCAGNANO;20213
BANNOST VILLEGAGNON;77970
DAMPVALLEY LES COLOMBE;70000
LARRINGES;74500
BAGIRY;31510
STAZZONA;20229
BEAUCHERY ST MARTIN;77560
ECROMAGNY;70270
MARGENCEL;74200
BAGNERES DE LUCHON;31110
SANTA LUCIA DI MERCURIO;20250
BOISSISE LA BERTRAND;77350
ECUELLE;70600
MARIN;74200
BARBAZAN;31510
SANTO PIETRO DI VENACO;20250
BOISSISE LE ROI;77310
ERREVET;70400
MAXILLY SUR LEMAN;74500
BAZIEGE;31450
TALASANI;20230
BOISSY AUX CAILLES;77760
ESBOZ BREST;70300
MEGEVE;74120
BAZUS;31380
TOX;20270
BRANSLES;77620
ESMOULINS;70100
MESIGNY;74330
BELBERAUD;31450
URTACA;20218
LA BROSSE MONTCEAUX;77940
ETOBON;70400
MONTAGNY LES LANCHES;74600
BENQUE DESSOUS ET DESSUS;31110
VALLECALLE;20232
CANNES ECLUSE;77130
ETRELLES ET LA MONTBLEUSE;70700
ONNION;74490
BONDIGOUX;31340
VENTISERI;20240
CARNETIN;77400
FAHY LES AUTREY;70100
PASSY;74190
BONREPOS RIQUET;31590
VENTISERI;20240
CHAILLY EN BRIE;77120
FLAGY;70000
PEILLONNEX;74250
BOULOGNE SUR GESSE;31350
VENZOLASCA;20215
CHALIFERT;77144
FONDREMAND;70190
GLIERES VAL DE BORNE;74130
BOUTX;31440
VOLPAJOLA;20290
CHAMBRY;77910
FOUCHECOURT;70160
POISY;74330
BOUZIN;31420
AIGUEZE;30760
CHAMPCENEST;77560
FOUGEROLLES ST VALBERT;70300
PUBLIER;74500
BRAX;31490
AUJARGUES;30250
CHANGIS SUR MARNE;77660
FOUVENT ST ANDOCHE;70600
REIGNIER ESERY;74930
LE CABANIAL;31460
BARON;30700
LA CHAPELLE LA REINE;77760
FRAHIER ET CHATEBIER;70400
LA ROCHE SUR FORON;74800
CAMBIAC;31460
BELLEGARDE;30127
LA CHAPELLE MOUTILS;77320
FRAMONT;70600
RUMILLY;74150
CASTELNAU PICAMPEAU;31430
BLANDAS;30770
LA CHAPELLE MOUTILS;77320
FREDERIC FONTAINE;70200
ST CERGUES;74140
CASTILLON DE ST MARTORY;31360
BOUQUET;30580
CHARMENTRAY;77410
FRESNE ST MAMES;70130
ST GERMAIN SUR RHONE;74910
CAUBOUS;31110
BRAGASSARGUES;30260
CHATEAUBLEAU;77370
FROIDECONCHE;70300
ST GERVAIS LES BAINS;74170
CAZEAUX DE LARBOUST;31110
CARDET;30350
CHATENOY;77167
FROTEY LES LURE;70200
ST PAUL EN CHABLAIS;74500
CAZERES;31220
CAVILLARGUES;30330
CHATRES;77610
GRANGES LE BOURG;70400
ST SIGISMOND;74300
CESSALES;31290
CHAMBON;30450
COLLEGIEN;77090
LANTENOT;70200
SAVIGNY;74520
CIERP GAUD;31440
CONCOULES;30450
CONCHES SUR GONDOIRE;77600
LA LANTERNE ET LES ARMONTS;70270
SCIONZIER;74950
COLOMIERS;31770
COURRY;30500
COULOMMIERS;77120
LAVIGNEY;70120
TANINGES;74440
COUEILLES;31230
CROS;30170
COURTACON;77560
LAVONCOURT;70120
THOLLON LES MEMISES;74500
COULADERE;31220
DOURBIES;30750
COURTRY;77181
LIEUCOURT;70140
THONES;74230
DAUX;31700
L ESTRECHURE;30124
CRECY LA CHAPELLE;77580
LONGEVELLE;70110
THONON LES BAINS;74200
FABAS;31230
FONS;30730
LA CROIX EN BRIE;77370
LUXEUIL LES BAINS;70300
FILLIERE;74570
FONSORBES;31470
FONTANES;30250
CROUY SUR OURCQ;77840
LYOFFANS;70200
VAULX;74150
LE FOUSSERET;31430
FOURQUES;30300
DARVAULT;77140
MAGNIVRAY;70300
VEIGY FONCENEX;74140
FRANCON;31420
FRESSAC;30170
DONNEMARIE DONTILLY;77520
MAILLERONCOURT CHARETTE;70240
VERSONNEX;74150
GALIE;31510
GAGNIERES;30160
EGLIGNY;77126
MAILLEY ET CHAZELOT;70000
VILLAZ;74370
GARDOUCH;31290
GAJAN;30730
FAREMOUTIERS;77515
MAIZIERES;70190
VULBENS;74520
GARIN;31110
GARRIGUES STE EULALIE;30190
FERRIERES EN BRIE;77164
MALVILLERS;70120
PARIS 02;75002
GENSAC DE BOULOGNE;31350
GAUJAC;30330
FLAGY;77940
MARAST;70110
PARIS 15;75015
GRAGNAGUE;31380
JUNAS;30250
FLEURY EN BIERE;77930
MARNAY;70150
PARIS 16;75116
HERRAN;31160
LAMELOUZE;30110
FONTENAILLES;77370
MELISEY;70270
AMBRUMESNIL;76550
HUOS;31210
LASALLE;30460
GERMIGNY L EVEQUE;77910
MENOUX;70160
ARGUEIL;76780
L ISLE EN DODON;31230
LAVAL PRADEL;30110
LA GRANDE PAROISSE;77130
MEURCOURT;70300
AUBERVILLE LA RENAULT;76110
IZAUT DE L HOTEL;31160
LUSSAN;30580
GRESSY;77410
MONTESSAUX;70270
AUMALE;76390
LAGARDELLE SUR LEZE;31870
LES MAGES;30960
HERME;77114
MONTIGNY LES VESOUL;70000
AUTHIEUX RATIEVILLE;76690
LAHITERE;31310
MANDUEL;30129
IVERNY;77165
MONT LE VERNOIS;70000
AUTIGNY;76740
LALOURET LAFFITEAU;31800
MASSANES;30350
JAULNES;77480
LA ROCHE MOREY;70120
LES HAUTS DE CAUX;76190
LARROQUE;31580
MEYRANNES;30410
JOUARRE;77640
NEUREY LES LA DEMIE;70000
AUZEBOSC;76190
LATOUE;31800
MONTFAUCON;30150
LAGNY SUR MARNE;77400
NEUVELLE LES CROMARY;70190
AUZOUVILLE L ESNEVAL;76760
LAUNAC;31330
MONTMIRAT;30260
LESCHEROLLES;77320
LA NEUVELLE LES LURE;70200
BAILLEUL NEUVILLE;76660
LAUTIGNAC;31370
MUS;30121
LESCHES;77450
NOIDANS LE FERROUX;70130
BAILLOLET;76660
LAUZERVILLE;31650
PEYREMALE;30160
LEUDON EN BRIE;77320
NOIRON;70100
BARDOUVILLE;76480
LAVELANET DE COMMINGES;31220
POMPIGNAN;30170
LIVERDY EN BRIE;77220
ONAY;70100
BEAUMONT LE HARENG;76850
LAYRAC SUR TARN;31340
PONT ST ESPRIT;30130
LORREZ LE BOCAGE PREAUX;77710
OPPENANS;70110
BELBEUF;76240
LEGUEVIN;31490
PORTES;30530
LOUAN VILLEGRUIS FONTAINE;77560
ORICOURT;70110
BEUZEVILLE LA GRENIER;76210
LESTELLE DE ST MARTORY;31360
POTELIERES;30500
LUMIGNY NESLES ORMEAUX;77540
ORMOY;70500
BOIS HIMONT;76190
LILHAC;31230
REDESSAN;30129
LUMIGNY NESLES ORMEAUX;77540
PASSAVANT LA ROCHERE;70210
LE BOIS ROBERT;76590
MARIGNAC;31440
RIVIERES;30430
MACHAULT;77133
PENNESIERES;70190
BOLBEC;76210
MARLIAC;31550
LA ROQUE SUR CEZE;30200
MAISONCELLES EN BRIE;77580
PERCEY LE GRAND;70600
BORDEAUX ST CLAIR;76790
MARQUEFAVE;31390
ST ANDRE DE MAJENCOULES;30570
MAISON ROUGE;77370
PLANCHER BAS;70290
BOSC BERENGER;76680
MASCARVILLE;31460
ST ANDRE DE VALBORGNE;30940
MAREUIL LES MEAUX;77100
PONTCEY;70360
BOSC GUERARD ST ADRIEN;76710
MAUVAISIN;31190
ST ANDRE D OLERARGUES;30330
MAUREGARD;77990
LA ROMAINE;70130
BOUVILLE;76360
MAUVEZIN;31230
ST BAUZELY;30730
LE MESNIL AMELOT;77990
PONT SUR L OGNON;70110
BRACHY;76730
MILHAS;31160
ST BONNET DU GARD;30210
MONTCEAUX LES PROVINS;77151
PREIGNEY;70120
BREAUTE;76110
MONDOUZIL;31850
ST BONNET DE SALENDRINQUE;30460
MONTEREAU SUR LE JARD;77950
PUSY ET EPENOUX;70000
BUCHY;76750
MONTBERNARD;31230
ST CESAIRE DE GAUZIGNAN;30360
MONTIGNY LENCOUP;77520
LA QUARTE;70120
BURES EN BRAY;76660
MONTBRUN BOCAGE;31310
ST CHRISTOL LEZ ALES;30380
MONTOLIVET;77320
RECOLOGNE;70130
BUTOT;76890
MONTBRUN LAURAGAIS;31450
ST CLEMENT;30260
MORET LOING ET ORVANNE;77250
STE MARIE EN CHAUX;70300
CANTELEU;76380
MONTESQUIEU VOLVESTRE;31310
ST COME ET MARUEJOLS;30870
MORMANT;77720
ST REMY EN COMTE;70160
RIVES EN SEINE;76490
MONTGAILLARD DE SALIES;31260
ST DENIS;30500
MOUROUX;77120
SAUVIGNEY LES GRAY;70100
CLEUVILLE;76450
MONTGAILLARD SUR SAVE;31350
ST DEZERY;30190
MOUSSY LE VIEUX;77230
SCYE;70170
CRASVILLE LA MALLET;76450
MONTMAURIN;31350
ST DIONISY;30980
NANTEUIL LES MEAUX;77100
SELLES;70210
CRIQUETOT SUR LONGUEVILLE;76590
MONTOUSSIN;31430
ST FLORENT SUR AUZONNET;30960
NANTEUIL SUR MARNE;77730
SENONCOURT;70160
CRITOT;76680
MONTREJEAU;31210
ST HIPPOLYTE DE MONTAIGU;30700
CHAUCONIN NEUFMONTIERS;77124
SOING CUBRY CHARENTENAY;70130
CROSVILLE SUR SCIE;76590
MONTSAUNES;31260
ST JEAN DE CRIEULON;30610
NOISY SUR ECOLE;77123
TERNUAY MELAY ET ST HILAIRE;70270
DIEPPE;76200
NIZAN GESSE;31350
ST JEAN DU GARD;30270
LES ORMES SUR VOULZIE;77134
THIENANS;70230
ECRETTEVILLE LES BAONS;76190
NOUEILLES;31450
ST JULIEN DE CASSAGNAS;30500
ORMESSON;77167
TREMOINS;70400
ELLECOURT;76390
ORE;31510
ST JULIEN LES ROSIERS;30340
PASSY SUR SEINE;77480
VAITE;70180
ERMENOUVILLE;76740
PECHBUSQUE;31320
ST LAURENT D AIGOUZE;30220
PENCHARD;77124
VAIVRE ET MONTOILLE;70000
ETAIMPUIS;76850
PELLEPORT;31480
ST LAURENT DE CARNOLS;30200
LE PIN;77181
VALLEROIS LE BOIS;70000
ETALLEVILLE;76560
PIBRAC;31820
ST QUENTIN LA POTERIE;30700
LE PLESSIS PLACY;77440
VAROGNE;70240
ETRETAT;76790
PLAGNOLE;31370
ST ROMAN DE CODIERES;30440
PONTAULT COMBAULT;77340
VAUCONCOURT NERVEZAIN;70120
TERRES DE CAUX;76640
PLAISANCE DU TOUCH;31830
SALINDRES;30340
PUISIEUX;77139
VELLECLAIRE;70700
FRENEUSE;76410
POINTIS INARD;31800
SALINELLES;30250
ROUVRES;77230
VELLEFAUX;70000
FRESNAY LE LONG;76850
POMPERTUZAT;31450
SAVIGNARGUES;30350
RUBELLES;77950
VELLEGUINDRY ET LEVRECEY;70000
GAINNEVILLE;76700
PONLAT TAILLEBOURG;31210
SERNHAC;30210
RUPEREUX;77560
VELLEMINFROY;70240
GANCOURT ST ETIENNE;76220
PORTET D ASPET;31160
SOMMIERES;30250
ST AUGUSTIN;77515
VILLARGENT;70110
GANZEVILLE;76400
POUY DE TOUGES;31430
TRESQUES;30330
ST GERMAIN LAXIS;77950
VILLEFRANCON;70700
GONZEVILLE;76560
PRUNET;31460
UZES;30700
ST MARD;77230
VILORY;70240
GRAIMBOUVILLE;76430
RAZECUEILLE;31160
VAUVERT;30600
ST MERY;77720
VOUGECOURT;70500
LE GRAND QUEVILLY;76120
REBIGUE;31320
VERFEUIL;30630
ST PIERRE LES NEMOURS;77140
L ABERGEMENT DE CUISERY;71290
GRUCHET LE VALASSE;76210
RIEUCAZE;31800
VERGEZE;30310
SAVIGNY LE TEMPLE;77176
ALLEREY SUR SAONE;71350
GUEUTTEVILLE;76890
ROUMENS;31540
ARGUT DESSOUS;31440
SEINE PORT;77240
ALUZE;71510
GUEUTTEVILLE LES GRES;76460
SABONNERES;31370
AURIAC SUR VENDINELLE;31460
SERVON;77170
AZE;71260
HARCANVILLE;76560
ST BEAT LEZ;31440
BALMA;31130
SOIGNOLLES EN BRIE;77111
BALLORE;71220
HAUTOT ST SULPICE;76190
ST ELIX LE CHATEAU;31430
BEAUTEVILLE;31290
THOMERY;77810
BAUDEMONT;71800
HAUTOT SUR MER;76550
ST ROME;31290
BELLESSERRE;31480
TOURNAN EN BRIE;77220
BAUGY;71110
LE HAVRE;76610
ST THOMAS;31470
BENQUE;31420
VERNOU LA CELLE SUR SEINE;77670
BEAUMONT SUR GROSNE;71240
LA HAYE;76780
SALIES DU SALAT;31260
BORDES DE RIVIERE;31210
VERT ST DENIS;77240
BERGESSERIN;71250
HEBERVILLE;76740
SANA;31220
BOURG ST BERNARD;31570
VILLEBEON;77710
BISSEY SOUS CRUCHAUD;71390
HERICOURT EN CAUX;76560
SAUX ET POMAREDE;31800
LE BURGAUD;31330
VILLEMER;77250
BLANZY;71450
LE HERON;76780
SAVARTHES;31800
BUZET SUR TARN;31660
VILLENAUXE LA PETITE;77480
BOSJEAN;71330
HERONCHELLES;76750
SIGNAC;31440
CARDEILHAC;31350
VILLEVAUDE;77410
BRANGES;71500
HODENG AU BOSC;76340
SODE;31110
CASTELGAILLARD;31230
VULAINES SUR SEINE;77870
BRUAILLES;71500
LE HOULME;76770
TARABEL;31570
CAUBIAC;31480
ADAINVILLE;78113
BURGY;71260
LA HOUSSAYE BERANGER;76690
TERREBASSE;31420
CAZAUX LAYRISSE;31440
ANDRESY;78570
BURNAND;71460
LES IFS;76630
TOULOUSE;31000
CIER DE RIVIERE;31510
AUFFARGIS;78610
CERON;71110
INGOUVILLE;76460
TOULOUSE;31200
CIERP GAUD;31440
AUFFREVILLE BRASSEUIL;78930
CHAINTRE;71570
JUMIEGES;76480
LES TOURREILLES;31210
CLARAC;31210
BEYNES;78650
LA CHAPELLE DE GUINCHAY;71570
LAMBERVILLE;76730
L UNION;31240
CORRONSAC;31450
BLARU;78270
LA CHAPELLE THECLE;71470
LILLEBONNE;76170
VACQUIERS;31340
COX;31480
BOINVILLE LE GAILLARD;78660
CHARETTE VARENNES;71270
LINTOT;76210
VILLEMATIER;31340
LE CUING;31210
BOISSETS;78910
LA CHARMEE;71100
LONDINIERES;76660
ANSAN;32270
DEYME;31450
BONNELLES;78830
CHARNAY LES CHALON;71350
LONGUERUE;76750
ARBLADE LE BAS;32720
DONNEVILLE;31450
BUCHELAY;78200
CHARNAY LES MACON;71850
MANEHOUVILLE;76590
ARBLADE LE HAUT;32110
DRUDAS;31480
CARRIERES SOUS POISSY;78955
CHARRECEY;71510
MANNEVILLE LA GOUPIL;76110
AUJAN MOURNEDE;32300
EAUNES;31600
CHANTELOUP LES VIGNES;78570
CHATENOY LE ROYAL;71880
MAROMME;76150
AURADE;32600
ESTANCARBON;31800
CHAPET;78130
CHEILLY LES MARANGES;71150
MARTIGNY;76880
AUX AUSSAT;32170
FRANCAZAL;31260
CHATOU;78400
CHERIZET;71250
MARTIN EGLISE;76370
BERRAC;32480
GAGNAC SUR GARONNE;31150
CHOISEL;78460
CHISSEY EN MORVAN;71540
MELAMARE;76170
BETOUS;32110
GANTIES;31160
LES CLAYES SOUS BOIS;78340
CIEL;71350
MELLEVILLE;76260
BEZERIL;32130
GRENADE;31330
COIGNIERES;78310
CLESSY;71130
MESANGUEVILLE;76780
BEZUES BAJON;32140
HIS;31260
CONFLANS STE HONORINE;78700
LA COMELLE;71990
MESNIL PANNEVILLE;76570
BIVES;32380
ISSUS;31450
DAMMARTIN EN SERVE;78111
CONDAL;71480
NESLE HODENG;76270
BOURROUILLAN;32370
LABRUYERE DORSA;31190
DROCOURT;78440
LE CREUSOT;71200
NEUFBOSC;76680
LE BROUILH MONBERT;32350
